Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_Label,Indicator_Category_Label,Month_Week,Week_Ending,ND_Weekly_Estimate,CI_Half_width_95pct,n_unweighted,Suppression_Flag,Current_Season_Week_Ending,Influenza_Season,Legend,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort,Demographic_Name_Sort,Geographic_Sort,Season_Sort,Legend_Sort
State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,52.3,2.1667,7886,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Minnesota, Overall (18+ years)",50.1 - 54.4,1,1,1,36,3,3360101
State,Minnesota,Overall,18+ years,Up-to-date,Yes,January Week 4,,52.3,2.1667,7886,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Minnesota, Overall (18+ years)",50.1 - 54.4,,1,1,36,3,3360101
State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,36.7,13.7752,72,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Mississippi, Overall (18+ years)",22.9 - 50.5,4,1,1,37,3,3370101
State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,14.4,11.7663,72,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Mississippi, Overall (18+ years)",2.7 - 26.2,2,1,1,37,3,3370101
State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,13.1,9.9718,72,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Mississippi, Overall (18+ years)",3.2 - 23.1,3,1,1,37,3,3370101
State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,35.7,2.1813,5799,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Mississippi, Overall (18+ years)",33.6 - 37.9,1,1,1,37,3,3370101
State,Mississippi,Overall,18+ years,Up-to-date,Yes,January Week 4,,35.7,2.1813,5799,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Mississippi, Overall (18+ years)",33.6 - 37.9,,1,1,37,3,3370101
State,Missouri,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,35.6,11.0863,87,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Missouri, Overall (18+ years)",24.5 - 46.7,4,1,1,38,3,3380101
State,Missouri,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,1.8,2.3172,87,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Missouri, Overall (18+ years)",0.0 - 4.1,2,1,1,38,3,3380101
State,Missouri,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,15.9,9.1319,87,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Missouri, Overall (18+ years)",6.7 - 25.0,3,1,1,38,3,3380101
State,Missouri,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,46.7,2.4948,4625,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Missouri, Overall (18+ years)",44.2 - 49.2,1,1,1,38,3,3380101
State,Missouri,Overall,18+ years,Up-to-date,Yes,January Week 4,,46.7,2.4948,4625,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Missouri, Overall (18+ years)",44.2 - 49.2,,1,1,38,3,3380101
State,Montana,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,44.4,5.7444,421,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Montana, Overall (18+ years)",38.7 - 50.2,4,1,1,39,3,3390101
State,Montana,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,2.8,1.7337,421,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Montana, Overall (18+ years)",1.0 - 4.5,2,1,1,39,3,3390101
State,Montana,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,11.1,3.662,421,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Montana, Overall (18+ years)",7.4 - 14.7,3,1,1,39,3,3390101
State,Montana,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,41.7,1.5907,8958,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Montana, Overall (18+ years)",40.1 - 43.3,1,1,1,39,3,3390101
State,Montana,Overall,18+ years,Up-to-date,Yes,January Week 4,,41.7,1.5907,8958,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Montana, Overall (18+ years)",40.1 - 43.3,,1,1,39,3,3390101
State,Nebraska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,34.8,8.3459,171,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Nebraska, Overall (18+ years)",26.4 - 43.1,4,1,1,40,3,3400101
State,Nebraska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,3.8,3.3802,171,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Nebraska, Overall (18+ years)",0.4 - 7.2,2,1,1,40,3,3400101
State,Nebraska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,11.6,5.5067,171,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Nebraska, Overall (18+ years)",6.1 - 17.1,3,1,1,40,3,3400101
State,Nebraska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,49.8,2.9131,4931,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Nebraska, Overall (18+ years)",46.9 - 52.7,1,1,1,40,3,3400101
State,Nebraska,Overall,18+ years,Up-to-date,Yes,January Week 4,,49.8,2.9131,4931,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Nebraska, Overall (18+ years)",46.9 - 52.7,,1,1,40,3,3400101
State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,35,7.1013,193,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Nevada, Overall (18+ years)",27.9 - 42.1,4,1,1,41,3,3410101
State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,7.3,5.0209,193,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Nevada, Overall (18+ years)",2.3 - 12.4,2,1,1,41,3,3410101
State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,20.4,6.5211,193,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Nevada, Overall (18+ years)",13.9 - 26.9,3,1,1,41,3,3410101
State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,37.2,1.7593,8235,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Nevada, Overall (18+ years)",35.5 - 39.0,1,1,1,41,3,3410101
State,Nevada,Overall,18+ years,Up-to-date,Yes,January Week 4,,37.2,1.7593,8235,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Nevada, Overall (18+ years)",35.5 - 39.0,,1,1,41,3,3410101
State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,31,6.4556,346,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Hampshire, Overall (18+ years)",24.6 - 37.5,4,1,1,42,3,3420101
State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,5.2,2.8275,346,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Hampshire, Overall (18+ years)",2.3 - 8.0,2,1,1,42,3,3420101
State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,12.2,4.7568,346,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Hampshire, Overall (18+ years)",7.4 - 16.9,3,1,1,42,3,3420101
State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,51.7,1.7065,10744,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Hampshire, Overall (18+ years)",50.0 - 53.4,1,1,1,42,3,3420101
State,New Hampshire,Overall,18+ years,Up-to-date,Yes,January Week 4,,51.7,1.7065,10744,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Hampshire, Overall (18+ years)",50.0 - 53.4,,1,1,42,3,3420101
State,New Jersey,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,26.7,5.3472,340,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Jersey, Overall (18+ years)",21.3 - 32.0,4,1,1,43,3,3430101
State,New Jersey,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,5.7,2.9743,340,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Jersey, Overall (18+ years)",2.8 - 8.7,2,1,1,43,3,3430101
State,New Jersey,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,20.9,5.0621,340,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Jersey, Overall (18+ years)",15.8 - 25.9,3,1,1,43,3,3430101
State,New Jersey,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,46.7,2.0963,9133,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Jersey, Overall (18+ years)",44.6 - 48.8,1,1,1,43,3,3430101
State,New Jersey,Overall,18+ years,Up-to-date,Yes,January Week 4,,46.7,2.0963,9133,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Jersey, Overall (18+ years)",44.6 - 48.8,,1,1,43,3,3430101
State,New Mexico,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,34.9,8.3222,227,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Mexico, Overall (18+ years)",26.6 - 43.2,4,1,1,44,3,3440101
State,New Mexico,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,3.3,3.1035,227,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Mexico, Overall (18+ years)",0.2 - 6.4,2,1,1,44,3,3440101
State,New Mexico,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,16.1,6.3162,227,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Mexico, Overall (18+ years)",9.8 - 22.5,3,1,1,44,3,3440101
State,New Mexico,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,45.6,1.9576,8402,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Mexico, Overall (18+ years)",43.7 - 47.6,1,1,1,44,3,3440101
State,New Mexico,Overall,18+ years,Up-to-date,Yes,January Week 4,,45.6,1.9576,8402,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New Mexico, Overall (18+ years)",43.7 - 47.6,,1,1,44,3,3440101
State,New York,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,30.3,5.348,534,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",24.9 - 35.6,4,1,1,45,3,3450101
State,New York,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,3.6,1.5933,534,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",2.0 - 5.2,2,1,1,45,3,3450101
State,New York,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,20.4,4.7276,534,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",15.6 - 25.1,3,1,1,45,3,3450101
State,New York,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,45.8,1.6245,13643,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",44.1 - 47.4,1,1,1,45,3,3450101
State,New York,Overall,18+ years,Up-to-date,Yes,January Week 4,,45.8,1.6245,13643,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",44.1 - 47.4,,1,1,45,3,3450101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,33.1,5.9161,436,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",27.2 - 39.1,4,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,6.5,2.8611,436,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",3.6 - 9.3,2,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,13.9,4.0876,436,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",9.8 - 18.0,3,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,46.5,1.9437,9634,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",44.6 - 48.4,1,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,Up-to-date,Yes,January Week 4,,46.5,1.9437,9634,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",44.6 - 48.4,,1,1,46,3,3460101
State,North Dakota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,39.5,9.6628,124,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall (18+ years)",29.8 - 49.2,4,1,1,47,3,3470101
State,North Dakota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,0.6,1.099,124,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall (18+ years)",0.0 - 1.7,2,1,1,47,3,3470101
State,North Dakota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,13.3,6.3212,124,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall (18+ years)",7.0 - 19.6,3,1,1,47,3,3470101
State,North Dakota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,46.6,2.2327,5513,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall (18+ years)",44.4 - 48.9,1,1,1,47,3,3470101
State,North Dakota,Overall,18+ years,Up-to-date,Yes,January Week 4,,46.6,2.2327,5513,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall (18+ years)",44.4 - 48.9,,1,1,47,3,3470101
State,Ohio,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,37.5,8.8088,211,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall (18+ years)",28.7 - 46.3,4,1,1,48,3,3480101
State,Ohio,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,1.9,2.63,211,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall (18+ years)",0.0 - 4.6,2,1,1,48,3,3480101
State,Ohio,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,15.5,7.0454,211,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall (18+ years)",8.5 - 22.6,3,1,1,48,3,3480101
State,Ohio,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,45,2.6162,4560,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall (18+ years)",42.4 - 47.7,1,1,1,48,3,3480101
State,Ohio,Overall,18+ years,Up-to-date,Yes,January Week 4,,45,2.6162,4560,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall (18+ years)",42.4 - 47.7,,1,1,48,3,3480101
State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,37.6,6.3789,318,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall (18+ years)",31.2 - 44.0,4,1,1,49,3,3490101
State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,4.4,2.354,318,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall (18+ years)",2.0 - 6.8,2,1,1,49,3,3490101
State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,18.5,5.392,318,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall (18+ years)",13.1 - 23.9,3,1,1,49,3,3490101
State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,39.5,1.6303,9482,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall (18+ years)",37.9 - 41.1,1,1,1,49,3,3490101
State,Oklahoma,Overall,18+ years,Up-to-date,Yes,January Week 4,,39.5,1.6303,9482,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall (18+ years)",37.9 - 41.1,,1,1,49,3,3490101
State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,35.4,5.9197,464,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall (18+ years)",29.5 - 41.3,4,1,1,50,3,3500101
State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,4,1.9047,464,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall (18+ years)",2.1 - 6.0,2,1,1,50,3,3500101
State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,14.3,4.424,464,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall (18+ years)",9.9 - 18.7,3,1,1,50,3,3500101
State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,46.2,2.2033,8190,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall (18+ years)",44.0 - 48.4,1,1,1,50,3,3500101
State,Oregon,Overall,18+ years,Up-to-date,Yes,January Week 4,,46.2,2.2033,8190,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall (18+ years)",44.0 - 48.4,,1,1,50,3,3500101
State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,35.3,4.9272,807,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall (18+ years)",30.3 - 40.2,4,1,1,51,3,3510101
State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,3.8,1.5543,807,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall (18+ years)",2.3 - 5.4,2,1,1,51,3,3510101
State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,11.3,2.8776,807,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall (18+ years)",8.5 - 14.2,3,1,1,51,3,3510101
State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,49.6,1.549,19968,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall (18+ years)",48.0 - 51.1,1,1,1,51,3,3510101
State,Pennsylvania,Overall,18+ years,Up-to-date,Yes,January Week 4,,49.6,1.549,19968,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall (18+ years)",48.0 - 51.1,,1,1,51,3,3510101
State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,24.3,5.3793,380,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall (18+ years)",18.9 - 29.7,4,1,1,52,3,3520101
State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,10.1,3.6768,380,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall (18+ years)",6.4 - 13.7,2,1,1,52,3,3520101
State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,36.8,6.4886,380,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall (18+ years)",30.3 - 43.2,3,1,1,52,3,3520101
State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,28.9,1.2397,11213,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall (18+ years)",27.6 - 30.1,1,1,1,52,3,3520101
State,Puerto Rico,Overall,18+ years,Up-to-date,Yes,January Week 4,,28.9,1.2397,11213,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall (18+ years)",27.6 - 30.1,,1,1,52,3,3520101
State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,,19.7,6.8156,199,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall (18+ years)",12.9 - 26.5,4,1,1,53,3,3530101
State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,,6.4,3.9411,199,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall (18+ years)",2.5 - 10.4,2,1,1,53,3,3530101
State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,,17.7,6.9262,199,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall (18+ years)",10.8 - 24.7,3,1,1,53,3,3530101
State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,,56.2,3.5075,3717,0,01/27/2024 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall (18+ years)",52.7 - 59.7,1,1,1,53,3,3530101
